GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "41000","Oregon",8,SAINC45,130,"..."," Government payments","Thousands of dollars",24343,23112,21020,24558,15284,4137,4644,5277,23532,30416,8472,5897,19336,30622,64235,76100,71401,127647,127438,97805,60384,89137,89105,87474,92806,74416,52145,73299,63461,100732,105641,137626,104946,80489,111329,80685,129134,118213,123988,124776,101882,150447,110763,118040,116092,115899,144569,142260,123562,117571
 "41000","Oregon",8,SAINC45,140,"..."," Imputed and miscellaneous income received 1/","Thousands of dollars",20604,21169,21910,24799,32092,30527,34461,39099,43769,106108,114887,116391,120976,130001,141040,161173,178468,197057,235895,241581,339785,317200,292136,460195,630757,563661,526984,483898,421958,358564,408128,190242,222233,180952,215362,193412,270708,270420,290110,270735,464627,263471,505189,303802,443824,482701,392697,388055,363129,320824
 "41000","Oregon",8,SAINC45,150,"...","Production expenses","Thousands of dollars",520519,538113,551543,581065,721838,803438,884319,973520,1048861,1257079,1633639,1699359,1768628,1849466,1882376,1928868,1842361,1781695,2021513,2119604,2380076,2517981,2578938,2693848,2936050,2969518,3168091,3182561,3332732,3214551,3441309,3377522,3500427,3379639,3310897,3402828,3802033,4093738,4338173,4745390,4849123,4632238,5094527,4772964,5003512,5446638,4858450,4827754,5416145,5566947
 "41000","Oregon",8,SAINC45,160,"..."," Feed purchased","Thousands of dollars",62441,69313,69133,67363,109057,112616,105179,115844,110983,156979,216702,221023,226017,193064,210839,191896,170078,170921,159922,178864,183681,183829,180882,199913,220200,204934,234660,216623,236331,212809,223567,260120,252688,279973,265044,318917,318732,370462,413145,408533,408533,387466,560588,456695,455115,535282,458275,370571,417803,446714
 "41000","Oregon",8,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",76862,77332,74600,81788,99205,82929,96578,121236,121606,165654,324014,228412,183072,159787,157923,165068,158299,148993,195278,201406,208796,212924,211032,160847,170392,157954,118442,105318,144065,131536,150320,190347,220075,201603,246276,286298,302339,292495,281444,235291,242814,238924,306069,293739,331715,442831,500639,360650,375078,397340
 "41000","Oregon",8,SAINC45,180,"..."," Seed purchased","Thousands of dollars",8794,8462,8693,9171,12743,18622,18823,21437,32136,31021,33178,35581,36594,32601,28245,36301,34228,35583,37098,50467,59266,65627,79668,73628,76365,70601,80820,88163,93304,102621,107342,113264,135064,134595,144834,126230,158424,154247,132299,152045,167842,171791,189562,178670,229718,211567,146339,166758,230671,225710
 "41000","Oregon",8,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",39686,44356,49923,54408,74134,99932,109717,109150,104131,107718,126303,160083,166698,162775,157652,175796,167220,165351,167226,178018,201219,204841,214614,230297,224530,244952,278147,291906,336980,309549,291956,263353,274139,248498,286758,298056,328849,328282,389989,485345,447465,446455,546606,523623,498217,520436,486171,457593,491860,490512
 "41000","Oregon",8,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",19131,19340,19419,19053,21264,30291,39229,47060,52144,55313,66928,92430,99612,88645,83448,85266,76152,63422,59661,60701,63113,79682,80167,76245,76570,73623,73194,89334,90707,78112,86212,99235,91566,87824,107275,124644,152090,165852,198886,237325,188681,199985,254945,220552,242885,239384,165390,158932,187594,220687
 "41000","Oregon",8,SAINC45,210,"..."," Hired farm labor expenses 2/","Thousands of dollars",97269,99995,99712,95499,118660,118854,148225,154981,190742,194123,213704,218239,214458,230765,231940,251796,267894,253589,270999,310489,353417,427077,438298,445581,494152,522786,600583,668898,734781,785908,883777,877776,893513,855409,833897,914914,998497,1036707,1205097,1148322,1276057,1090896,1053736,1090335,1206680,1239773,962662,1182571,1296540,1306683
 "41000","Oregon",8,SAINC45,220,"..."," All other production expenses 3/","Thousands of dollars",216336,219315,230063,253783,286775,340194,366568,403812,437119,546271,652810,743591,842177,981829,1012329,1022745,968490,943836,1131329,1139659,1310584,1344001,1374277,1507337,1673841,1694668,1782245,1722319,1696564,1594016,1698135,1573427,1633382,1571737,1426813,1333769,1543102,1745693,1717313,2078529,2117731,2096721,2183021,2009350,2039182,2257365,2138974,2130679,2416599,2479301
 "41000","Oregon",8,SAINC45,240,"...","Value of inventory change","Thousands of dollars",6686,-6113,3396,-16313,-21401,26761,21605,21581,4819,19324,47022,102096,66030,-45636,62409,-10130,29479,-81358,-33021,-53873,9475,-12941,-90781,27037,87114,45176,-36253,65556,23347,26021,-62468,-34417,-29861,31429,44267,2416,-24249,-58488,9442,-1243,-31335,88165,54382,-110673,-16070,-15248,-20675,83781,-119484,21713
 "41000","Oregon",8,SAINC45,250,"..."," Value of inventory change: livestock","Thousands of dollars",-3554,1544,1016,-4454,-12793,-2444,-27734,2851,-4843,-753,18218,84309,20040,-59410,21655,-26446,-30171,-70759,-18156,16702,4008,-294,-8633,-7194,19803,33194,-5359,-9358,38563,-649,-51519,-60604,32586,-35078,61250,-7562,-10858,-80659,29142,-94808,-16614,82463,-24992,-43744,-3690,29004,13100,11485,-59894,60353
 "41000","Oregon",8,SAINC45,260,"..."," Value of inventory change: crops","Thousands of dollars",10240,-7657,2380,-11859,-8608,29205,49339,18730,9662,20077,28804,17787,45990,13774,40754,16316,59650,-10599,-14865,-70575,5467,-12647,-85314,-2861,75655,-2985,18869,68182,-21070,20385,4743,17717,-54586,49630,9822,-1784,19529,-2456,-35315,89071,-14523,6858,85512,-76011,-9839,-56589,-35533,98863,-62348,-34947
 "41000","Oregon",8,SAINC45,265,"..."," Value of inventory change: materials and supplies","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3166,37092,-8344,14967,-49763,6732,5854,6285,-15692,8470,-7861,16877,-26805,11762,-32920,24627,15615,4494,-198,-1156,-6138,9082,-2541,12337,1758,-26567,2758,-3693
 "41000","Oregon",8,SAINC45,270,"...","Cash receipts and other income","Thousands of dollars",661701,677656,673469,792748,1055396,1181656,1158584,1206202,1206753,1412653,1829099,1890352,1951830,1978699,1899349,2155133,2056304,2256187,2400838,2684308,2853079,2981079,3111612,3152079,3407938,3414448,3439805,3517408,3809990,3490303,3625419,3526270,3660228,3553705,3893155,4185351,4346154,4793309,4786856,5192344,4879038,4626251,5494637,5516660,5751324,6136777,5808490,5428823,5558879,5218350
 "41000","Oregon",8,SAINC45,280,"..."," Less: Production expenses","Thousands of dollars",520519,538113,551543,581065,721838,803438,884319,973520,1048861,1257079,1633639,1699359,1768628,1849466,1882376,1928868,1842361,1781695,2021513,2119604,2380076,2517981,2578938,2693848,2936050,2969518,3168091,3182561,3332732,3214551,3441309,3377522,3500427,3379639,3310897,3402828,3802033,4093738,4338173,4745390,4849123,4632238,5094527,4772964,5003512,5446638,4858450,4827754,5416145,5566947
 "41000","Oregon",8,SAINC45,290,"...","Equals: Realized net income","Thousands of dollars",141182,139543,121926,211683,333558,378218,274265,232682,157892,155574,195460,190993,183202,129233,16973,226265,213943,474492,379325,564704,473003,463098,532674,458231,471888,444930,271714,334847,477258,275752,184110,148748,159801,174066,582258,782523,544121,699571,448683,446954,29915,-5987,400110,743696,747812,690139,950040,601069,142734,-348597
 "41000","Oregon",8,SAINC45,300,"..."," Plus: Value of inventory change","Thousands of dollars",6686,-6113,3396,-16313,-21401,26761,21605,21581,4819,19324,47022,102096,66030,-45636,62409,-10130,29479,-81358,-33021,-53873,9475,-12941,-90781,27037,87114,45176,-36253,65556,23347,26021,-62468,-34417,-29861,31429,44267,2416,-24249,-58488,9442,-1243,-31335,88165,54382,-110673,-16070,-15248,-20675,83781,-119484,21713
 "41000","Oregon",8,SAINC45,310,"...","Equals: Net income including corporate farms","Thousands of dollars",147868,133430,125322,195370,312157,404979,295870,254263,162711,174898,242482,293089,249232,83597,79382,216135,243422,393134,346304,510831,482478,450157,441893,485268,559002,490106,235461,400403,500605,301773,121642,114331,129940,205495,626525,784939,519872,641083,458125,445711,-1420,82178,454492,633023,731742,674891,929365,684850,23250,-326884
 "41000","Oregon",8,SAINC45,320,"..."," Less: Net income of corporate farms","Thousands of dollars",8716,7709,8811,18529,46949,37180,38700,27459,21152,30278,42117,13388,36747,6296,-9691,29216,39373,57639,52384,67546,100458,98854,84831,117188,106673,135085,43960,125782,147244,76141,23843,29121,36737,61250,211532,303736,166240,187849,156496,152903,-898,25634,160969,198900,171390,132933,45557,95116,3434,-261561
 "41000","Oregon",8,SAINC45,330,"..."," Plus: Statistical adjustment","Thousands of dollars",5,4,4,5,5,2,0,-3,-1,2,2,-1,5,-6,1,4,3,5,1,2,-6,1,5,6,4,-5,-7,3,6,-3,4,-7,-7,-1,-1,5,5,2,-7,7,-7,0,-4,2,-3,4,3,0,-6,6
 "41000","Oregon",8,SAINC45,340,"...","Equals: Farm proprietors' income","Thousands of dollars",139157,125725,116515,176846,265213,367801,257170,226801,141558,144622,200367,279700,212490,77295,89074,186923,204052,335500,293921,443287,382014,351304,357067,368086,452333,355016,191494,274624,353367,225629,97803,85203,93196,144244,414992,481208,353637,453236,301622,292815,-529,56544,293519,434125,560349,541962,883811,589734,19810,-65317
 "41000","Oregon",8,SAINC45,350,"..."," Plus: Farm wages and salaries","Thousands of dollars",79835,83001,80253,75032,96501,98655,120898,124476,154630,149636,165327,173715,171854,195016,191075,193886,200092,190232,194863,227840,250023,304252,304927,298454,326441,350516,410529,479085,518156,550766,619035,632868,630350,588062,607045,663897,774484,757899,864822,822980,930570,817236,820513,805691,898801,867553,734228,850017,895276,951128
 "41000","Oregon",8,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries","Thousands of dollars",6796,7219,7636,7312,9236,10437,15482,18320,23616,23079,24094,23939,21552,21134,21010,21631,23670,23957,25877,31240,42906,57667,64835,63440,71386,70080,86102,86660,84526,82693,104260,105426,109811,105808,95532,111473,110156,125257,170972,190270,183057,168613,152867,161847,181233,173449,132674,165546,203561,252969
 "41000","Oregon",8,SAINC45,370,"...","Equals: Farm earnings","Thousands of dollars",225788,215945,204404,259190,370950,476893,393550,369597,319804,317337,389788,477354,405896,293445,301159,402440,427814,549689,514661,702367,674943,713223,726829,729980,850160,775612,688125,840369,956049,859088,821098,823497,833357,838114,1117569,1256578,1238277,1336392,1337416,1306065,1113098,1042393,1266899,1401663,1640383,1582964,1750713,1605297,1118647,1138780
"Note: See the included footnote file."
"SAINC45: Farm Income and Expenses "
"Last updated: September 24, 2019-- new statistics for 2018; revised statistics for 2014-2017. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
