GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "50000","Vermont",1,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",2788,3490,2450,2493,2912,3362,3651,3817,4311,5070,5144,5485,5998,6684,7220,7735,8840,7649,8781,13144,15827,18377,24299,27492,24496,40866,41669,56722,46949,45554,46820,53750,69784,75015,82968,79040,94498,100158,117512,127649,143146,139988,145310,167755,160294,145858,147474,162613,170131,177439,187253,236917,252452,274897,346549,336388,353877,334915,355595,370359,499386,491974,448967,405639,423913,404488,396859,399036,432729,456235,468973
 "50000","Vermont",1,SAINC50,120,"..."," State governments","Thousands of dollars",4373,5109,5852,8431,10287,9547,9308,10860,12815,13684,14496,16075,17144,17638,18734,21104,22670,23369,30947,33818,33135,44424,53224,50604,56752,61604,63163,63656,72274,86339,77837,102674,107489,120570,126617,138964,159649,175416,195327,226213,207542,253717,297268,293795,324165,327264,312017,310414,324132,368430,398465,435612,481559,476496,497956,466929,492383,556482,603535,658215,684389,561425,567412,629206,669941,734604,743958,789067,796106,832129,880966
 "50000","Vermont",1,SAINC50,130,"...","  Income taxes","Thousands of dollars",1977,2671,3213,5282,6531,5639,5348,6877,8730,9242,9247,10414,11585,12126,13056,15577,17193,17741,24762,27928,26673,37741,45775,42805,49358,53161,54662,54101,62601,76083,66989,87949,88867,107343,111449,121323,139741,151630,172580,202963,182967,227719,269105,263059,281517,286652,270692,269060,286805,329823,361184,400101,443223,438803,454580,416672,440265,505328,547137,595303,625482,503067,506766,570546,607969,673461,682215,725221,730989,766147,813077
 "50000","Vermont",1,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",1964,1996,2049,2264,2768,2864,2956,2947,2870,3088,3895,4270,4105,3942,4075,3930,3796,3821,4098,4004,4328,4236,4804,5093,5418,6241,6135,6472,6950,7911,8483,11743,15243,9614,12014,14938,16581,17305,17953,18864,19735,21104,22980,24621,32262,30353,30131,32292,29698,27531,26219,25962,27670,28213,35960,43599,44787,43777,49621,55942,51129,50397,51994,50133,52278,53531,54194,55482,57729,59000,60132
 "50000","Vermont",1,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",432,442,590,885,988,1044,1004,1036,1215,1354,1354,1391,1454,1570,1603,1597,1681,1807,2087,1886,2134,2447,2645,2706,1976,2202,2366,3083,2723,2345,2365,2982,3379,3613,3154,2703,3327,6481,4794,4386,4840,4894,5183,6115,10386,10259,11194,9062,7629,11076,11062,9549,10666,9480,7416,6658,7331,7377,6777,6970,7778,7961,8652,8527,9694,7612,7549,8364,7388,6982,7757
 "50000","Vermont",1,SAINC50,180,"..."," Local governments","Thousands of dollars",56,61,63,56,50,47,44,76,82,138,108,188,147,105,111,172,278,331,325,343,342,391,333,310,344,382,362,388,425,402,374,207,282,325,366,577,360,373,351,413,483,367,331,407,361,407,649,635,681,734,1088,1928,1706,1531,1330,1529,2226,2817,2648,2566,2551,1767,2340,2585,2045,1155,1145,1713,1325,1374,1427
 "50000","Vermont",1,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "50000","Vermont",1,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,39,18,41,16,22,22,16,14,17,15,17,17,18
 "50000","Vermont",1,SAINC50,210,"...","  Other taxes","Thousands of dollars",56,61,63,56,50,47,44,76,82,138,108,188,147,105,111,172,278,331,325,343,342,391,333,310,344,382,362,388,425,402,374,207,282,325,366,577,360,373,351,413,483,367,331,407,361,407,649,635,681,734,1088,1928,1706,1531,1330,1525,2220,2805,2609,2548,2510,1751,2318,2563,2029,1141,1128,1698,1308,1357,1409
 "50000","Vermont",1,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",153,171,184,199,216,233,249,256,245,228,256,439,497,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: September 24, 2019-- new statistics for 2018; revised statistics for 1998-2017. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
