GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26000","Michigan",3,SAINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",2903.6,2448.6,1959.2,1470.3,1353.9,1810.2,2145.9,2481.5,2878.6,2397.5,2676.6,3049.0,3926.2,5124.8,6602.8,6825.8,6326.8,6630.1,7518.3,8343.4,8143.0,9207.2,10559.1,11344.9,12890.5,12318.9,13732.2,14162.7,14418.0,13794.9,14754.4,15290.0,15023.0,16199.8,17366.2,19110.6,21331.9,23269.6,23868.7,26491.1,28952.4,29132.4,31436.7,35024.3,39084.7,40507.4,41687.3,47565.7,54406.2,61115.0,66157.8,66887.8,69876.0,69226.7,73612.0,82228.7,90496.7,96817.1,101083.2,108413.3,115325.9,119702.2,121382.2,129878.7,136837.4,146864.8,155242.4,163091.6,171325.5,184170.7,196250.4,210197.3,212349.7,212495.7,216098.0,221187.1,223460.9,225144.9,226334.8,223322.9,205923.4,213649.7,227965.7,238126.1,240915.0,248907.3,261873.9,271484.1,283148.8,294292.7
 "26000","Michigan",3,SAINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",846.6,683.5,544.4,348.0,238.3,305.3,353.4,442.1,471.1,394.5,458.1,483.7,537.0,630.9,706.8,716.7,734.5,791.6,889.3,974.9,1071.5,1293.4,1319.4,1363.8,1612.6,1671.8,1815.4,2005.3,2146.4,2141.2,2298.8,2482.4,2601.9,2815.1,2998.0,3297.9,3567.5,3877.2,4121.5,4357.4,4556.8,5013.6,5369.0,5789.9,6372.7,7253.1,7982.5,8569.3,9514.3,10575.1,11847.6,13970.2,16732.6,19240.9,20665.4,23457.5,25051.8,26301.0,27014.6,28807.6,32337.3,33888.0,33551.1,34305.9,35613.0,40604.5,43108.4,45570.4,48128.0,50734.1,49971.8,53403.7,51862.3,49634.1,51159.9,52927.8,54540.7,57369.9,60385.4,62067.8,53609.6,53243.1,60168.9,66313.6,65901.8,73322.4,79118.1,81466.7,84777.7,91960.8
 "26000","Michigan",3,SAINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",46.5,46.8,89.7,67.6,69.2,64.1,72.5,111.8,65.6,112.5,105.2,99.8,97.2,119.7,91.7,116.6,274.1,440.1,544.4,379.4,427.8,502.0,440.6,481.9,488.5,627.6,688.5,780.9,876.5,1183.4,1072.8,1111.7,1332.0,1304.4,1327.4,1365.6,1475.7,1617.3,2001.6,2312.1,2558.7,3215.6,3838.3,4317.8,4925.4,6152.7,8075.3,8322.8,8545.1,9082.8,10473.3,13826.4,14645.6,16348.9,17299.7,17491.0,18050.7,18929.5,19463.6,20302.3,21966.1,23803.0,26480.9,28050.5,29982.0,30276.2,31955.1,33556.5,35485.5,35246.6,37771.5,39043.2,43474.9,45062.8,47300.7,49316.9,52448.9,55993.0,61241.7,69712.0,77421.5,82684.9,82541.5,82128.7,83383.1,86387.9,91399.5,93570.4,93559.0,97776.3
 "26000","Michigan",3,SAINC4,50,"..."," Wages and salaries","Millions of dollars",2394.1,2029.9,1628.5,1269.8,1155.6,1545.3,1770.0,2061.0,2416.4,1988.0,2255.2,2570.5,3306.9,4244.0,5578.1,5711.8,5138.2,5274.5,6192.3,6882.5,6810.0,7757.3,8845.8,9534.4,10952.8,10448.4,11659.9,11978.3,12168.3,11311.0,12297.2,12871.1,12501.2,13540.4,14637.0,16061.8,17938.0,19656.1,20351.1,22680.0,24900.9,25164.9,27111.9,30162.6,34128.9,35470.2,35805.5,41050.3,46642.1,52622.3,57351.6,57680.3,60966.8,60132.8,63593.6,70652.3,77899.9,83073.3,86695.7,93085.1,98275.3,102151.6,103145.3,109233.0,114797.1,124341.3,132149.1,139053.4,146790.5,156280.3,165325.9,174162.4,171959.3,172325.7,175569.8,179139.7,182331.3,183864.1,186808.2,185467.3,170005.6,172681.3,181927.0,189590.6,194929.4,204256.8,214599.2,222534.8,231772.6,240365.4
 "26000","Michigan",3,SAINC4,60,"..."," Supplements to wages and salaries","Millions of dollars",32.1,31.5,29.3,25.3,23.6,25.6,28.5,34.8,87.7,96.3,116.7,132.9,181.7,197.7,247.6,263.0,299.0,311.1,350.2,379.5,418.2,476.8,594.9,650.9,740.2,746.0,831.6,907.6,1037.2,1149.2,1237.9,1364.7,1333.6,1520.1,1672.7,1835.8,2104.4,2578.7,2556.8,2867.6,3357.9,3381.7,3884.9,4530.5,5204.3,5446.0,6155.5,7095.3,8437.2,9750.3,10750.6,11318.0,12017.3,12556.5,13769.4,15358.5,17308.3,19140.4,19265.9,21569.6,22768.8,24250.6,25499.9,28625.0,30052.1,31747.5,32139.4,32493.8,33110.4,35019.0,36998.0,40567.1,41536.4,42017.4,43169.9,45604.0,47281.0,47577.7,47513.1,46842.2,44986.0,45908.1,46212.8,46449.5,47009.1,47309.1,50843.4,53464.1,55112.2,57886.0
 "26000","Michigan",3,SAINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",31.8,31.2,29.1,25.0,23.4,25.5,28.3,34.7,36.1,41.2,41.7,44.8,62.0,85.7,115.4,140.1,157.0,162.9,187.0,207.2,230.0,299.8,380.0,428.8,495.0,492.9,573.6,617.8,675.6,813.8,818.1,871.6,864.0,978.9,1044.8,1194.2,1451.0,1700.8,1681.5,1908.0,2184.9,2220.9,2588.2,2945.4,3131.9,3233.7,3944.5,4446.0,5378.5,6145.0,6734.5,7373.2,7558.5,8082.9,8849.7,9563.5,10915.8,12320.4,12365.4,13959.1,14873.9,15897.3,16939.0,19489.8,20359.7,21138.1,21038.5,21314.4,21433.3,22748.2,24119.7,27054.3,28283.2,28758.5,29680.9,31621.9,32925.5,32979.6,32827.2,32255.9,31487.2,32252.1,31973.0,31526.1,31670.9,31645.3,34592.0,36938.7,38062.7,40261.8
 "26000","Michigan",3,SAINC4,62,"...","  Employer contributions for government social insurance","Millions of dollars",0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.1,51.7,55.1,75.0,88.2,119.7,112.0,132.2,122.9,142.0,148.2,163.2,172.3,188.2,177.0,214.9,222.1,245.2,253.0,258.0,289.9,361.6,335.4,419.7,493.1,469.7,541.2,627.9,641.6,653.5,877.9,875.3,959.6,1173.0,1160.8,1296.7,1585.2,2072.4,2212.3,2211.0,2649.2,3058.7,3605.3,4016.1,3944.8,4458.8,4473.5,4919.6,5795.0,6392.5,6820.0,6900.5,7610.5,7894.9,8353.2,8560.9,9135.2,9692.4,10609.4,11100.9,11179.5,11677.1,12270.8,12878.4,13512.8,13253.2,13258.9,13488.9,13982.1,14355.5,14598.1,14685.9,14586.4,13498.7,13655.9,14239.8,14923.4,15338.2,15663.8,16251.4,16525.4,17049.6,17624.2
 "26000","Michigan",3,SAINC4,70,"..."," Proprietors' income 9/","Millions of dollars",479.5,389.2,303.3,177.1,176.3,240.9,349.0,387.3,444.7,383.4,396.0,452.0,584.9,830.4,959.1,1034.3,1089.5,1250.7,1206.6,1322.7,1169.1,1243.3,1445.0,1500.9,1560.0,1528.0,1662.7,1738.4,1766.5,1865.0,1879.8,1841.9,1936.0,1986.2,2050.4,2240.9,2357.1,2543.2,2545.1,2721.2,2794.7,2669.2,2784.2,3122.6,3411.3,3533.5,3667.6,4023.5,4601.4,4872.8,4957.5,4726.7,4699.7,4397.4,4789.3,6095.0,6452.9,6665.8,7510.8,7549.3,8912.3,8894.8,8808.1,9015.1,9964.0,10443.6,11696.3,12742.0,13614.0,16138.9,18476.7,21219.2,24299.3,23857.6,23394.3,23351.5,21565.7,21926.8,20555.5,19583.8,17688.5,22122.1,24696.4,27904.7,29272.2,28552.6,29032.9,28958.0,31054.4,32565.0
 "26000","Michigan",3,SAINC4,71,"...","  Farm proprietors' income","Millions of dollars",131.8,111.3,100.9,57.1,71.2,72.2,145.7,129.8,154.6,122.2,117.4,128.9,157.5,274.9,271.3,303.7,326.0,373.2,365.2,433.4,291.1,257.8,340.6,327.1,286.1,221.1,182.6,199.2,162.2,240.7,157.6,172.9,226.8,200.6,217.1,210.6,193.0,264.6,189.1,213.6,265.7,245.0,211.8,324.0,451.5,522.0,454.1,341.2,413.0,343.5,360.1,341.4,323.2,192.1,10.8,337.2,443.4,285.1,454.0,326.5,678.3,391.6,259.0,306.8,278.8,104.2,235.5,136.1,86.3,59.5,290.3,-6.9,-29.0,-27.4,192.6,566.0,512.8,615.8,459.2,723.3,188.4,866.0,1942.7,777.9,1349.5,402.9,131.5,-189.6,-20.2,62.7
 "26000","Michigan",3,SAINC4,72,"...","  Nonfarm proprietors' income","Millions of dollars",347.7,277.9,202.4,120.0,105.1,168.7,203.3,257.5,290.1,261.3,278.6,323.1,427.4,555.5,687.8,730.5,763.5,877.5,841.5,889.3,878.0,985.5,1104.5,1173.8,1273.9,1306.9,1480.1,1539.2,1604.3,1624.4,1722.2,1669.0,1709.1,1785.6,1833.3,2030.3,2164.1,2278.6,2356.0,2507.6,2529.0,2424.3,2572.4,2798.6,2959.8,3011.6,3213.4,3682.3,4188.4,4529.4,4597.4,4385.3,4376.5,4205.3,4778.4,5757.9,6009.6,6380.6,7056.8,7222.8,8234.0,8503.2,8549.1,8708.3,9685.2,10339.4,11460.7,12605.9,13527.8,16079.4,18186.4,21226.1,24328.4,23885.0,23201.7,22785.4,21052.9,21311.0,20096.3,18860.5,17500.1,21256.1,22753.7,27126.8,27922.7,28149.7,28901.4,29147.6,31074.6,32502.3
 "26000","Michigan",3,SAINC4,7010,"...","Total employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3639946,3558466,3570770,3686984,3857800,3853663,3694690,3843552,4015637,4186324,4228172,4029904,3978474,3823220,3866320,4040112,4233369,4348837,4482585,4581562,4709207,4790620,4721340,4751280,4811999,4984712,5141766,5247019,5329933,5383530,5485654,5621494,5526201,5466159,5441706,5467568,5491738,5457450,5457408,5337644,5046501,5038194,5165348,5234473,5323762,5412041,5501054,5575128,5643225,5728602
 "26000","Michigan",3,SAINC4,7020,"..."," Wage and salary employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3219257,3138023,3142036,3248042,3410978,3401568,3236338,3382242,3544222,3713517,3754567,3540522,3482367,3313888,3347725,3498491,3672882,3770154,3851275,3938042,4064154,4115039,4034724,4072471,4142321,4282086,4403279,4485000,4554431,4607674,4698703,4781618,4668086,4584913,4515471,4496353,4480377,4418188,4363103,4245510,3944323,3936587,4026177,4101235,4179314,4254618,4327527,4403382,4446743,4500592
 "26000","Michigan",3,SAINC4,7040,"..."," Proprietors employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),420689,420443,428734,438942,446822,452095,458352,461310,471415,472807,473605,489382,496107,509332,518595,541621,560487,578683,631310,643520,645053,675581,686616,678809,669678,702626,738487,762019,775502,775856,786951,839876,858115,881246,926235,971215,1011361,1039262,1094305,1092134,1102178,1101607,1139171,1133238,1144448,1157423,1173527,1171746,1196482,1228010
"Note: See the included footnote file."
"SAINC4: Personal Income and Employment by Major Component "
"Last updated: September 24, 2019-- revised statistics for 1998-2018. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
