GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "10000","Delaware",2,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",7246,11478,9459,11224,10474,12202,13266,14963,17755,18120,19391,18928,19089,20182,20771,22928,25295,24045,22848,24896,26863,26828,34211,38954,39282,58271,65223,87041,66369,73323,87440,88445,101034,107259,126400,159869,187639,191146,194347,185260,196757,207547,201729,226427,225686,214198,218987,246799,255357,265028,282613,352934,375612,406154,550762,510627,544312,516550,569115,613961,835893,790260,732315,662352,677539,658557,633846,639062,689538,731266,751683
 "10000","Delaware",2,SAINC50,120,"..."," State governments","Thousands of dollars",3053,6035,9064,7677,4726,8146,13107,15431,16541,18582,24447,28776,29024,32855,42764,38014,41311,41885,58139,56627,65069,71242,78323,97478,104588,119384,133841,151464,175326,195134,218326,240822,267310,294172,317206,361755,389961,389572,429403,374806,420714,459564,497546,481799,528010,547961,600411,617858,680119,727606,802582,786070,692726,810175,731629,747025,841106,951153,1053198,1080254,1078776,946694,950453,1180548,1131567,1134450,1117652,1179931,1183202,1435445,1687796
 "10000","Delaware",2,SAINC50,130,"...","  Income taxes","Thousands of dollars",2098,4960,8017,6834,3836,6904,11625,13837,14797,16707,22505,26605,26811,30545,40304,35391,38579,37402,52848,50851,57372,63768,69662,86811,92109,106119,120317,137251,159095,179459,201367,223523,250136,275709,296703,338383,363177,360314,399160,349675,403271,442028,480942,466941,510608,531271,579094,592713,657751,702667,776847,760480,663506,780247,700799,714828,800719,904890,1009971,1027419,1003250,866224,880279,1138529,1087527,1092440,1074450,1135030,1137616,1388859,1639724
 "10000","Delaware",2,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",583,638,699,768,809,1137,1362,1481,1629,1748,1815,2032,2076,2171,2295,2440,2531,4274,5045,5389,6333,6818,7607,9663,11689,11908,12334,12495,13981,15142,16257,16582,16383,17605,19619,22563,25710,27983,29318,23381,16361,16396,15297,13457,15586,14804,18702,22937,20380,20080,20024,20386,22240,21370,20810,21205,23041,24000,24490,28516,33064,34369,35321,36839,38146,38516,39379,40688,42284,43032,43566
 "10000","Delaware",2,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",372,437,348,75,81,105,120,113,115,127,127,139,137,139,165,183,201,209,246,387,1364,656,1054,1004,790,1357,1190,1718,2250,533,702,717,791,858,884,809,1074,1275,925,1750,1082,1140,1307,1401,1816,1886,2615,2208,1988,4859,5711,5204,6980,8558,10020,10992,17346,22263,18737,24319,42462,46101,34853,5180,5894,3494,3823,4213,3302,3554,4506
 "10000","Delaware",2,SAINC50,180,"..."," Local governments","Thousands of dollars",30,32,33,30,27,26,25,43,47,66,54,156,186,141,148,233,343,337,318,330,310,2129,4101,5959,8894,8679,10415,11494,12847,12756,12906,11789,10265,11898,13077,13369,16909,17827,18977,18741,25062,25561,26797,27667,30974,31043,33426,37172,37595,43110,47923,52484,56018,57075,54679,55934,61575,66579,68000,58797,60719,59525,61481,58279,64507,62038,63287,63183,62850,64561,65606
 "10000","Delaware",2,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,3548,5355,8329,7929,9065,9696,10395,10158,10204,9796,8753,10430,12026,12189,15513,16527,17915,17570,23689,23823,25264,26180,28389,28068,30166,33647,33994,39221,43714,46614,49341,49717,46734,46821,48310,49821,52417,51234,56505,55935,57031,53557,59883,57865,57690,57165,56336,57803,58589
 "10000","Delaware",2,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC50,210,"...","  Other taxes","Thousands of dollars",30,32,33,30,27,26,25,43,47,66,54,156,186,141,148,233,343,337,318,330,310,331,553,604,565,750,1350,1798,2452,2598,2702,1993,1512,1468,1051,1180,1396,1300,1062,1171,1373,1738,1533,1487,2585,2975,3260,3525,3601,3889,4209,5870,6677,7358,7945,9113,13265,16758,15583,7563,4214,3590,4450,4722,4624,4173,5597,6018,6514,6758,7017
 "10000","Delaware",2,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: September 24, 2019-- new statistics for 2018; revised statistics for 1998-2017. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
